"1","http://www.semanticweb.org/in3067-inm713/restaurants#fairfield","http://www.semanticweb.org/in3067-inm713/restaurants#ct"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#shelton","http://www.semanticweb.org/in3067-inm713/restaurants#ct"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#washington","http://www.semanticweb.org/in3067-inm713/restaurants#dc"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#wilmington","http://www.semanticweb.org/in3067-inm713/restaurants#de"
"3","http://www.semanticweb.org/in3067-inm713/restaurants#newark","http://www.semanticweb.org/in3067-inm713/restaurants#de"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#middle_village","http://www.semanticweb.org/in3067-inm713/restaurants#elmhurst"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#cincinnati","http://www.semanticweb.org/in3067-inm713/restaurants#fairmont"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#gainesville","http://www.semanticweb.org/in3067-inm713/restaurants#fl"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#maitland","http://www.semanticweb.org/in3067-inm713/restaurants#fl"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#chicago","http://www.semanticweb.org/in3067-inm713/restaurants#forest_view"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#americus","http://www.semanticweb.org/in3067-inm713/restaurants#ga"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bloomfield","http://www.semanticweb.org/in3067-inm713/restaurants#grove"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#osseo","http://www.semanticweb.org/in3067-inm713/restaurants#hassan"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#sioux_city","http://www.semanticweb.org/in3067-inm713/restaurants#ia"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#addison","http://www.semanticweb.org/in3067-inm713/restaurants#il"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#urbana","http://www.semanticweb.org/in3067-inm713/restaurants#il"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#chatham","http://www.semanticweb.org/in3067-inm713/restaurants#il"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#berwyn","http://www.semanticweb.org/in3067-inm713/restaurants#il"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#homer_glen","http://www.semanticweb.org/in3067-inm713/restaurants#il"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#indianapolis","http://www.semanticweb.org/in3067-inm713/restaurants#in"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#lafayette","http://www.semanticweb.org/in3067-inm713/restaurants#in"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bloomington","http://www.semanticweb.org/in3067-inm713/restaurants#in"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#kirkland","http://www.semanticweb.org/in3067-inm713/restaurants#juanita"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#kirkland","http://www.semanticweb.org/in3067-inm713/restaurants#kingsgate"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#olathe","http://www.semanticweb.org/in3067-inm713/restaurants#ks"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#wichita","http://www.semanticweb.org/in3067-inm713/restaurants#ks"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#harvey","http://www.semanticweb.org/in3067-inm713/restaurants#la"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#new_orleans","http://www.semanticweb.org/in3067-inm713/restaurants#la"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#broussard","http://www.semanticweb.org/in3067-inm713/restaurants#la"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#lawrence_township","http://www.semanticweb.org/in3067-inm713/restaurants#lawrenceville"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#hickory","http://www.semanticweb.org/in3067-inm713/restaurants#longview"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#los_angeles","http://www.semanticweb.org/in3067-inm713/restaurants#los_feliz"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#hyannis","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#sturbridge","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#newton_highlands","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#brookline","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#burlington","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#danvers","http://www.semanticweb.org/in3067-inm713/restaurants#ma"
"6","http://www.semanticweb.org/in3067-inm713/restaurants#new_york","http://www.semanticweb.org/in3067-inm713/restaurants#manhattan"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#columbus","http://www.semanticweb.org/in3067-inm713/restaurants#marble_cliff"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#kernersville","http://www.semanticweb.org/in3067-inm713/restaurants#matthewstown"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#cockeysville","http://www.semanticweb.org/in3067-inm713/restaurants#md"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#essex","http://www.semanticweb.org/in3067-inm713/restaurants#md"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#westminster","http://www.semanticweb.org/in3067-inm713/restaurants#md"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#kennebunk","http://www.semanticweb.org/in3067-inm713/restaurants#me"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#redford","http://www.semanticweb.org/in3067-inm713/restaurants#mi"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#white_lake","http://www.semanticweb.org/in3067-inm713/restaurants#mi"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bronson","http://www.semanticweb.org/in3067-inm713/restaurants#mi"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#southgate","http://www.semanticweb.org/in3067-inm713/restaurants#mi"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#wyoming","http://www.semanticweb.org/in3067-inm713/restaurants#mi"
"3","http://www.semanticweb.org/in3067-inm713/restaurants#newark","http://www.semanticweb.org/in3067-inm713/restaurants#midtown"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#minneapolis","http://www.semanticweb.org/in3067-inm713/restaurants#mn"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#arnold","http://www.semanticweb.org/in3067-inm713/restaurants#mo"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#saint_louis","http://www.semanticweb.org/in3067-inm713/restaurants#mo"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#mount_laurel","http://www.semanticweb.org/in3067-inm713/restaurants#mount_laurel_township"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#pine_plains","http://www.semanticweb.org/in3067-inm713/restaurants#mount_ross"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#memphis","http://www.semanticweb.org/in3067-inm713/restaurants#mphs"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#hernando","http://www.semanticweb.org/in3067-inm713/restaurants#ms"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#southaven","http://www.semanticweb.org/in3067-inm713/restaurants#ms"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#loveland","http://www.semanticweb.org/in3067-inm713/restaurants#murdock"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#omaha","http://www.semanticweb.org/in3067-inm713/restaurants#ne"
"6","http://www.semanticweb.org/in3067-inm713/restaurants#new_york","http://www.semanticweb.org/in3067-inm713/restaurants#new_york_city"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#saddle_brook","http://www.semanticweb.org/in3067-inm713/restaurants#nj"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#piscataway","http://www.semanticweb.org/in3067-inm713/restaurants#nj"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#denville","http://www.semanticweb.org/in3067-inm713/restaurants#nj"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#englishtown","http://www.semanticweb.org/in3067-inm713/restaurants#nj"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#clark","http://www.semanticweb.org/in3067-inm713/restaurants#nj"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#providence","http://www.semanticweb.org/in3067-inm713/restaurants#no_providence"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#henderson","http://www.semanticweb.org/in3067-inm713/restaurants#nv"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#las_vegas","http://www.semanticweb.org/in3067-inm713/restaurants#nv"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#staten_island","http://www.semanticweb.org/in3067-inm713/restaurants#ny"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#massapequa_park","http://www.semanticweb.org/in3067-inm713/restaurants#ny"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#buffalo","http://www.semanticweb.org/in3067-inm713/restaurants#ny"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#white_plains","http://www.semanticweb.org/in3067-inm713/restaurants#ny"
"6","http://www.semanticweb.org/in3067-inm713/restaurants#new_york","http://www.semanticweb.org/in3067-inm713/restaurants#nyc"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#findlay","http://www.semanticweb.org/in3067-inm713/restaurants#oh"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#mount_vernon","http://www.semanticweb.org/in3067-inm713/restaurants#oh"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#baltimore","http://www.semanticweb.org/in3067-inm713/restaurants#oh"
"3","http://www.semanticweb.org/in3067-inm713/restaurants#newark","http://www.semanticweb.org/in3067-inm713/restaurants#oh"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#winston_salem","http://www.semanticweb.org/in3067-inm713/restaurants#oldtown"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#chicago","http://www.semanticweb.org/in3067-inm713/restaurants#ontario_street"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bend","http://www.semanticweb.org/in3067-inm713/restaurants#or"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#west_chester","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#luzerne","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#king_of_prussia","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bethlehem","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#erie","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"3","http://www.semanticweb.org/in3067-inm713/restaurants#philadelphia","http://www.semanticweb.org/in3067-inm713/restaurants#pa"
"3","http://www.semanticweb.org/in3067-inm713/restaurants#philadelphia","http://www.semanticweb.org/in3067-inm713/restaurants#phila"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#pittsburgh","http://www.semanticweb.org/in3067-inm713/restaurants#pitt"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#flushing","http://www.semanticweb.org/in3067-inm713/restaurants#queens"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#astoria","http://www.semanticweb.org/in3067-inm713/restaurants#queens"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#bothell","http://www.semanticweb.org/in3067-inm713/restaurants#queensgate"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#quincy","http://www.semanticweb.org/in3067-inm713/restaurants#quincy_center"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#moses_lake","http://www.semanticweb.org/in3067-inm713/restaurants#raugust"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#connellsville","http://www.semanticweb.org/in3067-inm713/restaurants#s_connelsvl"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#pickens","http://www.semanticweb.org/in3067-inm713/restaurants#sc"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#saint_albans","http://www.semanticweb.org/in3067-inm713/restaurants#st_albans"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#madison","http://www.semanticweb.org/in3067-inm713/restaurants#tn"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#houston","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#spring","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#grand_prairie","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#pasadena","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#southlake","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#college_station","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#cedar_park","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#mesquite","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#keller","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#austin","http://www.semanticweb.org/in3067-inm713/restaurants#tx"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#hoboken","http://www.semanticweb.org/in3067-inm713/restaurants#uptown"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#provo","http://www.semanticweb.org/in3067-inm713/restaurants#ut"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#suffolk","http://www.semanticweb.org/in3067-inm713/restaurants#va"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#wellington","http://www.semanticweb.org/in3067-inm713/restaurants#village_of_wellington"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#kent","http://www.semanticweb.org/in3067-inm713/restaurants#wa"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#langley","http://www.semanticweb.org/in3067-inm713/restaurants#wa"
"2","http://www.semanticweb.org/in3067-inm713/restaurants#seattle","http://www.semanticweb.org/in3067-inm713/restaurants#wa"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#laconia","http://www.semanticweb.org/in3067-inm713/restaurants#weirs_beach"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#wausau","http://www.semanticweb.org/in3067-inm713/restaurants#wi"
"1","http://www.semanticweb.org/in3067-inm713/restaurants#barboursville","http://www.semanticweb.org/in3067-inm713/restaurants#wv"
